month,profit_center,region,product_category,line_item_description,year,month_int,quarter,is_qtr_end,revenue
2024-10-01,Product_A,APAC,Software Subscription,Standard Monthly Fee,2024,10,4,0,9316.98
2024-10-01,Product_B,North America,Professional Services,Standard Monthly Fee,2024,10,4,0,4381.31
2024-10-01,Product_B,EMEA,Hardware Sales,Consulting Project Alpha,2024,10,4,0,6010.72
2024-10-01,Product_B,North America,Professional Services,Annual Premium License,2024,10,4,0,6979.28
2024-10-01,Product_A,North America,Hardware Sales,Standard Monthly Fee,2024,10,4,0,6453.41
2024-10-01,Service_C,North America,Software Subscription,Legacy Product Support,2024,10,4,0,9913.73
2024-10-01,Product_B,EMEA,Maintenance,Annual Premium License,2024,10,4,0,8398.7
2024-10-01,Service_C,North America,Hardware Sales,Annual Premium License,2024,10,4,0,6756.19
2024-10-01,Product_B,EMEA,Maintenance,Installation Fee,2024,10,4,0,4159.65
2024-10-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,10,4,0,6383.55
2024-10-01,Product_B,EMEA,Software Subscription,Standard Monthly Fee,2024,10,4,0,4711.34
2024-10-01,Product_A,APAC,Software Subscription,Legacy Product Support,2024,10,4,0,3876.69
2024-10-01,Product_B,North America,Software Subscription,Standard Monthly Fee,2024,10,4,0,7692.05
2024-10-01,Product_A,EMEA,Maintenance,Annual Premium License,2024,10,4,0,6989.42
2024-10-01,Service_C,North America,Maintenance,Installation Fee,2024,10,4,0,5061.19
2024-10-01,Product_B,LATAM,Hardware Sales,Standard Monthly Fee,2024,10,4,0,7366.27
2024-10-01,Service_C,EMEA,Professional Services,Cloud Server Unit,2024,10,4,0,6949.98
2024-10-01,Sales_Channel_X,LATAM,Professional Services,Legacy Product Support,2024,10,4,0,9612.1
2024-10-01,Service_C,North America,Hardware Sales,Installation Fee,2024,10,4,0,10143.0
2024-10-01,Product_A,North America,Professional Services,Consulting Project Alpha,2024,10,4,0,7533.06
2024-10-01,Sales_Channel_X,APAC,Software Subscription,Installation Fee,2024,10,4,0,1936.7
2024-10-01,Sales_Channel_X,EMEA,Hardware Sales,Standard Monthly Fee,2024,10,4,0,6373.01
2024-10-01,Product_B,North America,Hardware Sales,Cloud Server Unit,2024,10,4,0,9847.19
2024-10-01,Product_B,North America,Maintenance,Legacy Product Support,2024,10,4,0,6740.62
2024-10-01,Product_A,APAC,Software Subscription,Annual Premium License,2024,10,4,0,5701.5
2024-10-01,Service_C,North America,Software Subscription,Consulting Project Alpha,2024,10,4,0,5860.8
2024-10-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,10,4,0,5832.12
2024-10-01,Sales_Channel_X,LATAM,Professional Services,Cloud Server Unit,2024,10,4,0,7389.56
2024-10-01,Sales_Channel_X,EMEA,Software Subscription,Standard Monthly Fee,2024,10,4,0,8027.2
2024-10-01,Service_C,LATAM,Maintenance,Cloud Server Unit,2024,10,4,0,4053.7
2024-10-01,Product_A,LATAM,Professional Services,Cloud Server Unit,2024,10,4,0,4709.02
2024-10-01,Product_B,EMEA,Maintenance,Cloud Server Unit,2024,10,4,0,4630.68
2024-10-01,Product_B,EMEA,Maintenance,Cloud Server Unit,2024,10,4,0,7471.3
2024-10-01,Product_A,LATAM,Hardware Sales,Annual Premium License,2024,10,4,0,8738.18
2024-10-01,Product_A,APAC,Maintenance,Cloud Server Unit,2024,10,4,0,4780.38
2024-10-01,Product_B,North America,Hardware Sales,Legacy Product Support,2024,10,4,0,9634.61
2024-10-01,Sales_Channel_X,EMEA,Maintenance,Annual Premium License,2024,10,4,0,6957.68
2024-10-01,Product_B,North America,Software Subscription,Cloud Server Unit,2024,10,4,0,8037.31
2024-10-01,Product_B,LATAM,Hardware Sales,Consulting Project Alpha,2024,10,4,0,8278.99
2024-10-01,Sales_Channel_X,EMEA,Professional Services,Legacy Product Support,2024,10,4,0,7632.84
2024-10-01,Product_A,LATAM,Software Subscription,Annual Premium License,2024,10,4,0,6691.11
2024-10-01,Product_B,EMEA,Maintenance,Standard Monthly Fee,2024,10,4,0,5807.91
2024-10-01,Product_A,North America,Software Subscription,Consulting Project Alpha,2024,10,4,0,7256.58
2024-10-01,Service_C,North America,Maintenance,Legacy Product Support,2024,10,4,0,5590.39
2024-10-01,Product_A,APAC,Hardware Sales,Installation Fee,2024,10,4,0,10542.82
2024-10-01,Product_B,EMEA,Professional Services,Installation Fee,2024,10,4,0,4155.82
2024-10-01,Product_A,North America,Software Subscription,Annual Premium License,2024,10,4,0,8489.37
2024-10-01,Sales_Channel_X,APAC,Professional Services,Annual Premium License,2024,10,4,0,5920.92
2024-10-01,Product_A,EMEA,Professional Services,Legacy Product Support,2024,10,4,0,4801.3
2024-10-01,Product_B,APAC,Maintenance,Annual Premium License,2024,10,4,0,7566.91
2024-10-01,Service_C,EMEA,Hardware Sales,Legacy Product Support,2024,10,4,0,7828.31
2024-10-01,Product_B,APAC,Hardware Sales,Consulting Project Alpha,2024,10,4,0,6781.83
2024-10-01,Product_B,North America,Professional Services,Standard Monthly Fee,2024,10,4,0,10060.44
2024-10-01,Service_C,EMEA,Software Subscription,Annual Premium License,2024,10,4,0,7184.57
2024-10-01,Sales_Channel_X,EMEA,Professional Services,Consulting Project Alpha,2024,10,4,0,6158.86
2024-10-01,Service_C,North America,Professional Services,Legacy Product Support,2024,10,4,0,5717.27
2024-10-01,Product_A,North America,Software Subscription,Standard Monthly Fee,2024,10,4,0,7448.38
2024-10-01,Product_A,EMEA,Maintenance,Cloud Server Unit,2024,10,4,0,3323.62
2024-10-01,Sales_Channel_X,North America,Maintenance,Standard Monthly Fee,2024,10,4,0,6992.57
2024-10-01,Sales_Channel_X,North America,Software Subscription,Consulting Project Alpha,2024,10,4,0,7060.37
2024-10-01,Product_A,North America,Professional Services,Legacy Product Support,2024,10,4,0,10858.36
2024-10-01,Sales_Channel_X,North America,Software Subscription,Annual Premium License,2024,10,4,0,10674.86
2024-10-01,Service_C,LATAM,Professional Services,Cloud Server Unit,2024,10,4,0,7851.4
2024-10-01,Service_C,APAC,Hardware Sales,Legacy Product Support,2024,10,4,0,9141.18
2024-10-01,Sales_Channel_X,North America,Professional Services,Standard Monthly Fee,2024,10,4,0,7442.62
2024-10-01,Sales_Channel_X,LATAM,Maintenance,Standard Monthly Fee,2024,10,4,0,2221.31
2024-10-01,Product_B,LATAM,Professional Services,Annual Premium License,2024,10,4,0,4769.78
2024-10-01,Product_A,LATAM,Software Subscription,Standard Monthly Fee,2024,10,4,0,6274.9
2024-10-01,Sales_Channel_X,APAC,Hardware Sales,Standard Monthly Fee,2024,10,4,0,6841.48
2024-10-01,Sales_Channel_X,APAC,Professional Services,Standard Monthly Fee,2024,10,4,0,8056.94
2024-10-01,Service_C,North America,Maintenance,Legacy Product Support,2024,10,4,0,5943.51
2024-10-01,Service_C,EMEA,Maintenance,Standard Monthly Fee,2024,10,4,0,7105.16
2024-10-01,Product_A,EMEA,Professional Services,Cloud Server Unit,2024,10,4,0,10836.11
2024-10-01,Service_C,APAC,Software Subscription,Cloud Server Unit,2024,10,4,0,8715.95
2024-10-01,Sales_Channel_X,North America,Professional Services,Annual Premium License,2024,10,4,0,6720.59
2024-10-01,Service_C,North America,Hardware Sales,Cloud Server Unit,2024,10,4,0,5045.87
2024-10-01,Sales_Channel_X,LATAM,Hardware Sales,Standard Monthly Fee,2024,10,4,0,6257.86
2024-10-01,Product_B,LATAM,Professional Services,Cloud Server Unit,2024,10,4,0,9599.35
2024-10-01,Service_C,LATAM,Hardware Sales,Annual Premium License,2024,10,4,0,6456.17
2024-10-01,Service_C,North America,Software Subscription,Installation Fee,2024,10,4,0,4067.41
2024-10-01,Product_B,North America,Professional Services,Standard Monthly Fee,2024,10,4,0,6901.73
2024-10-01,Product_B,North America,Professional Services,Consulting Project Alpha,2024,10,4,0,1955.29
2024-10-01,Product_A,LATAM,Professional Services,Consulting Project Alpha,2024,10,4,0,7970.75
2024-10-01,Product_A,EMEA,Hardware Sales,Annual Premium License,2024,10,4,0,5736.35
2024-10-01,Service_C,APAC,Professional Services,Annual Premium License,2024,10,4,0,5151.34
2024-10-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,10,4,0,4585.16
2024-10-01,Service_C,LATAM,Professional Services,Consulting Project Alpha,2024,10,4,0,5029.29
2024-10-01,Product_A,North America,Maintenance,Legacy Product Support,2024,10,4,0,2442.42
2024-10-01,Product_A,APAC,Professional Services,Consulting Project Alpha,2024,10,4,0,10172.18
2024-10-01,Product_A,EMEA,Hardware Sales,Consulting Project Alpha,2024,10,4,0,6165.35
2024-10-01,Product_B,APAC,Professional Services,Standard Monthly Fee,2024,10,4,0,9324.99
2024-10-01,Sales_Channel_X,APAC,Maintenance,Cloud Server Unit,2024,10,4,0,6848.23
2024-10-01,Sales_Channel_X,APAC,Software Subscription,Standard Monthly Fee,2024,10,4,0,4811.06
2024-10-01,Sales_Channel_X,EMEA,Professional Services,Legacy Product Support,2024,10,4,0,7028.28
2024-10-01,Product_A,APAC,Hardware Sales,Annual Premium License,2024,10,4,0,6634.23
2024-10-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,10,4,0,7057.6
2024-10-01,Product_A,North America,Software Subscription,Cloud Server Unit,2024,10,4,0,7433.03
2024-10-01,Product_B,North America,Maintenance,Annual Premium License,2024,10,4,0,8481.69
2024-10-01,Service_C,North America,Professional Services,Installation Fee,2024,10,4,0,9010.48
2024-10-01,Product_B,APAC,Professional Services,Standard Monthly Fee,2024,10,4,0,2226.95
2024-10-01,Sales_Channel_X,North America,Professional Services,Consulting Project Alpha,2024,10,4,0,5152.31
2024-10-01,Sales_Channel_X,LATAM,Software Subscription,Standard Monthly Fee,2024,10,4,0,6001.04
2024-10-01,Product_B,APAC,Hardware Sales,Cloud Server Unit,2024,10,4,0,2732.06
2024-10-01,Product_A,North America,Software Subscription,Standard Monthly Fee,2024,10,4,0,8846.83
2024-10-01,Sales_Channel_X,APAC,Hardware Sales,Installation Fee,2024,10,4,0,6431.97
2024-10-01,Service_C,North America,Maintenance,Annual Premium License,2024,10,4,0,4440.25
2024-10-01,Service_C,LATAM,Professional Services,Legacy Product Support,2024,10,4,0,4839.44
2024-10-01,Product_A,EMEA,Professional Services,Installation Fee,2024,10,4,0,5941.23
2024-10-01,Product_B,North America,Professional Services,Installation Fee,2024,10,4,0,9126.18
2024-10-01,Service_C,EMEA,Software Subscription,Installation Fee,2024,10,4,0,7334.66
2024-10-01,Service_C,LATAM,Hardware Sales,Consulting Project Alpha,2024,10,4,0,8283.66
2024-10-01,Product_B,North America,Software Subscription,Annual Premium License,2024,10,4,0,7207.28
2024-10-01,Sales_Channel_X,North America,Hardware Sales,Installation Fee,2024,10,4,0,8439.41
2024-10-01,Product_A,North America,Professional Services,Legacy Product Support,2024,10,4,0,8029.55
2024-10-01,Product_B,EMEA,Software Subscription,Cloud Server Unit,2024,10,4,0,5758.21
2024-10-01,Sales_Channel_X,EMEA,Maintenance,Installation Fee,2024,10,4,0,7366.5
2024-10-01,Product_A,EMEA,Software Subscription,Standard Monthly Fee,2024,10,4,0,6633.48
2024-10-01,Product_A,EMEA,Hardware Sales,Legacy Product Support,2024,10,4,0,6004.89
2024-10-01,Product_B,LATAM,Software Subscription,Legacy Product Support,2024,10,4,0,9031.24
2024-10-01,Product_A,North America,Software Subscription,Cloud Server Unit,2024,10,4,0,10662.74
2024-10-01,Service_C,APAC,Professional Services,Standard Monthly Fee,2024,10,4,0,9369.1
2024-10-01,Sales_Channel_X,EMEA,Software Subscription,Consulting Project Alpha,2024,10,4,0,8106.91
2024-10-01,Product_A,North America,Software Subscription,Cloud Server Unit,2024,10,4,0,8128.45
2024-10-01,Product_A,North America,Maintenance,Consulting Project Alpha,2024,10,4,0,7542.03
2024-10-01,Sales_Channel_X,North America,Maintenance,Standard Monthly Fee,2024,10,4,0,7905.9
2024-10-01,Product_B,North America,Hardware Sales,Cloud Server Unit,2024,10,4,0,7259.36
2024-10-01,Product_A,LATAM,Professional Services,Cloud Server Unit,2024,10,4,0,4877.87
2024-10-01,Service_C,LATAM,Professional Services,Consulting Project Alpha,2024,10,4,0,6883.36
2024-10-01,Service_C,North America,Professional Services,Standard Monthly Fee,2024,10,4,0,5722.94
2024-10-01,Product_B,EMEA,Software Subscription,Consulting Project Alpha,2024,10,4,0,5729.19
2024-10-01,Service_C,LATAM,Maintenance,Cloud Server Unit,2024,10,4,0,7729.33
2024-10-01,Product_B,North America,Professional Services,Legacy Product Support,2024,10,4,0,7897.59
2024-10-01,Sales_Channel_X,North America,Software Subscription,Legacy Product Support,2024,10,4,0,3785.94
2024-10-01,Sales_Channel_X,LATAM,Maintenance,Legacy Product Support,2024,10,4,0,6751.8
2024-10-01,Product_A,North America,Software Subscription,Standard Monthly Fee,2024,10,4,0,11156.56
2024-10-01,Service_C,LATAM,Maintenance,Consulting Project Alpha,2024,10,4,0,5597.32
2024-10-01,Product_B,North America,Software Subscription,Consulting Project Alpha,2024,10,4,0,6878.07
2024-10-01,Service_C,LATAM,Professional Services,Legacy Product Support,2024,10,4,0,7947.91
2024-10-01,Service_C,EMEA,Hardware Sales,Consulting Project Alpha,2024,10,4,0,6167.85
2024-10-01,Product_B,LATAM,Hardware Sales,Standard Monthly Fee,2024,10,4,0,4660.64
2024-10-01,Product_A,EMEA,Software Subscription,Legacy Product Support,2024,10,4,0,7874.84
2024-10-01,Service_C,LATAM,Maintenance,Consulting Project Alpha,2024,10,4,0,7887.41
2024-10-01,Sales_Channel_X,LATAM,Maintenance,Installation Fee,2024,10,4,0,4407.18
2024-10-01,Sales_Channel_X,North America,Hardware Sales,Standard Monthly Fee,2024,10,4,0,6092.99
2024-10-01,Product_B,LATAM,Maintenance,Legacy Product Support,2024,10,4,0,6830.62
2024-10-01,Product_B,North America,Maintenance,Annual Premium License,2024,10,4,0,7842.68
2024-10-01,Service_C,EMEA,Maintenance,Legacy Product Support,2024,10,4,0,7601.81
2024-10-01,Sales_Channel_X,LATAM,Maintenance,Cloud Server Unit,2024,10,4,0,6602.63
2024-10-01,Product_B,EMEA,Software Subscription,Standard Monthly Fee,2024,10,4,0,6846.56
2024-10-01,Product_B,North America,Hardware Sales,Consulting Project Alpha,2024,10,4,0,8715.83
2024-10-01,Service_C,LATAM,Software Subscription,Cloud Server Unit,2024,10,4,0,5683.08
2024-10-01,Service_C,EMEA,Professional Services,Installation Fee,2024,10,4,0,5454.35
2024-10-01,Product_A,LATAM,Maintenance,Cloud Server Unit,2024,10,4,0,7484.48
2024-10-01,Sales_Channel_X,APAC,Hardware Sales,Consulting Project Alpha,2024,10,4,0,4695.3
2024-10-01,Service_C,North America,Hardware Sales,Annual Premium License,2024,10,4,0,6421.99
2024-10-01,Sales_Channel_X,LATAM,Software Subscription,Standard Monthly Fee,2024,10,4,0,6940.09
2024-10-01,Service_C,North America,Maintenance,Annual Premium License,2024,10,4,0,6128.73
2024-10-01,Service_C,EMEA,Maintenance,Annual Premium License,2024,10,4,0,8702.06
2024-10-01,Product_A,EMEA,Professional Services,Annual Premium License,2024,10,4,0,6028.32
2024-10-01,Product_A,EMEA,Software Subscription,Consulting Project Alpha,2024,10,4,0,10555.24
2024-10-01,Service_C,North America,Software Subscription,Annual Premium License,2024,10,4,0,8598.25
2024-10-01,Service_C,EMEA,Software Subscription,Installation Fee,2024,10,4,0,7705.93
2024-10-01,Product_A,LATAM,Maintenance,Standard Monthly Fee,2024,10,4,0,10288.44
2024-10-01,Product_A,LATAM,Software Subscription,Annual Premium License,2024,10,4,0,6024.26
2024-10-01,Product_A,APAC,Professional Services,Consulting Project Alpha,2024,10,4,0,7797.55
2024-10-01,Service_C,APAC,Software Subscription,Cloud Server Unit,2024,10,4,0,5122.88
2024-10-01,Sales_Channel_X,EMEA,Software Subscription,Legacy Product Support,2024,10,4,0,5029.87
2024-10-01,Product_A,EMEA,Software Subscription,Annual Premium License,2024,10,4,0,4911.72
2024-10-01,Product_B,North America,Professional Services,Standard Monthly Fee,2024,10,4,0,4880.01
2024-10-01,Sales_Channel_X,APAC,Maintenance,Cloud Server Unit,2024,10,4,0,5110.69
2024-10-01,Service_C,LATAM,Maintenance,Annual Premium License,2024,10,4,0,7627.68
2024-10-01,Product_B,EMEA,Maintenance,Consulting Project Alpha,2024,10,4,0,6209.91
2024-10-01,Sales_Channel_X,North America,Software Subscription,Installation Fee,2024,10,4,0,5617.54
2024-10-01,Product_A,APAC,Software Subscription,Consulting Project Alpha,2024,10,4,0,4685.71
2024-10-01,Sales_Channel_X,LATAM,Maintenance,Installation Fee,2024,10,4,0,7491.37
2024-10-01,Service_C,APAC,Hardware Sales,Standard Monthly Fee,2024,10,4,0,4087.4
2024-10-01,Service_C,LATAM,Maintenance,Annual Premium License,2024,10,4,0,9828.16
2024-10-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,10,4,0,7020.1
2024-10-01,Sales_Channel_X,EMEA,Professional Services,Annual Premium License,2024,10,4,0,8765.53
2024-10-01,Product_B,EMEA,Professional Services,Legacy Product Support,2024,10,4,0,9885.2
2024-10-01,Service_C,LATAM,Hardware Sales,Consulting Project Alpha,2024,10,4,0,9101.25
2024-10-01,Product_B,LATAM,Professional Services,Consulting Project Alpha,2024,10,4,0,9736.99
2024-10-01,Sales_Channel_X,APAC,Hardware Sales,Annual Premium License,2024,10,4,0,7139.45
2024-10-01,Product_A,North America,Professional Services,Consulting Project Alpha,2024,10,4,0,6130.62
2024-10-01,Product_B,North America,Software Subscription,Annual Premium License,2024,10,4,0,8365.55
2024-10-01,Product_A,North America,Maintenance,Annual Premium License,2024,10,4,0,6513.71
2024-10-01,Product_A,EMEA,Software Subscription,Consulting Project Alpha,2024,10,4,0,5214.06
2024-10-01,Product_B,North America,Professional Services,Installation Fee,2024,10,4,0,11013.78
2024-10-01,Product_A,EMEA,Professional Services,Annual Premium License,2024,10,4,0,2864.44
2024-10-01,Product_A,APAC,Software Subscription,Legacy Product Support,2024,10,4,0,3510.8
2024-10-01,Product_A,North America,Software Subscription,Installation Fee,2024,10,4,0,6883.37
2024-10-01,Product_A,LATAM,Professional Services,Legacy Product Support,2024,10,4,0,6980.59
2024-10-01,Product_A,LATAM,Maintenance,Consulting Project Alpha,2024,10,4,0,5821.01
2024-10-01,Product_B,North America,Professional Services,Annual Premium License,2024,10,4,0,5941.14
2024-10-01,Sales_Channel_X,North America,Hardware Sales,Consulting Project Alpha,2024,10,4,0,8411.81
2024-10-01,Product_B,EMEA,Software Subscription,Cloud Server Unit,2024,10,4,0,6858.51
2024-10-01,Sales_Channel_X,APAC,Maintenance,Annual Premium License,2024,10,4,0,7246.98
2024-10-01,Sales_Channel_X,LATAM,Professional Services,Consulting Project Alpha,2024,10,4,0,7188.34
2024-10-01,Product_B,LATAM,Software Subscription,Consulting Project Alpha,2024,10,4,0,9289.67
2024-10-01,Product_A,North America,Hardware Sales,Standard Monthly Fee,2024,10,4,0,10426.43
2024-10-01,Product_B,APAC,Hardware Sales,Cloud Server Unit,2024,10,4,0,4539.24
2024-10-01,Service_C,EMEA,Software Subscription,Installation Fee,2024,10,4,0,9741.5
2024-10-01,Product_B,LATAM,Hardware Sales,Consulting Project Alpha,2024,10,4,0,6676.13
2024-10-01,Sales_Channel_X,LATAM,Software Subscription,Legacy Product Support,2024,10,4,0,6530.13
2024-10-01,Service_C,LATAM,Professional Services,Standard Monthly Fee,2024,10,4,0,7003.53
2024-10-01,Product_B,North America,Software Subscription,Legacy Product Support,2024,10,4,0,8639.82
2024-10-01,Sales_Channel_X,North America,Software Subscription,Annual Premium License,2024,10,4,0,9758.38
